 : 1190327 occurence
L500_B100 : 1 occurence
A230_R143 : 1 occurence
B300_T600 : 1 occurence
G650_E230 : 1 occurence
C460_L500 : 1 occurence
S124_T653_S310 : 1 occurence
S563_D200 : 1 occurence
F420_P400 : 1 occurence
S200_J200 : 1 occurence
S221_I532 : 1 occurence
T200_R520 : 1 occurence
C600_G200 : 1 occurence
N300_H200 : 1 occurence
T636_C600 : 1 occurence
B516_C620_A626 : 1 occurence
U260_T420_P200 : 1 occurence
S530_L300 : 1 occurence
C433_F253 : 1 occurence
F540_T363 : 1 occurence
I214_M200 : 1 occurence
R350_M236 : 1 occurence
H200_T254_M364 : 1 occurence
E425_P620 : 1 occurence
J213 : 2 occurence
P455_V500 : 1 occurence
T500_B300 : 1 occurence
T500_O300 : 1 occurence
G100_L130 : 1 occurence
G550_E532 : 1 occurence
M314_E125 : 1 occurence
T636_P615 : 1 occurence
D230_J230 : 1 occurence
E214_T516 : 1 occurence
C416_H636 : 1 occurence
M325_D215 : 1 occurence
B500_R360 : 1 occurence
O652_S630 : 1 occurence
O150_M530 : 1 occurence
I535_H620 : 1 occurence
R142_F622_B350 : 1 occurence
F400_O340 : 1 occurence
F630_S500 : 1 occurence
B350_O653 : 1 occurence
L200_C000 : 1 occurence
P146_A265_F200 : 1 occurence
S124_T500 : 1 occurence
B423_T652 : 1 occurence
E223_S263 : 1 occurence
B520_A253 : 1 occurence
U516_E535 : 1 occurence
D452_W300 : 1 occurence
E231_R410 : 1 occurence
D316 : 2 occurence
F600_P615 : 1 occurence
M623_S363 : 1 occurence
D534_T635 : 1 occurence
P424_M564 : 1 occurence
I516_Y300 : 1 occurence
P555_A162 : 1 occurence
D250_R320 : 1 occurence
F410_W300 : 1 occurence
N453 : 2 occurence
S523_H320 : 1 occurence
A160_C150 : 1 occurence
O120_J100 : 1 occurence
S525_Y626 : 1 occurence
M314_T500 : 1 occurence
M261_C535 : 2 occurence
F300_G300 : 1 occurence
D200 : 44 occurence
H300_C250 : 1 occurence
T650_O100_L230 : 1 occurence
F653_V000 : 1 occurence
B265_C460 : 1 occurence
B520_U100_D500 : 1 occurence
C300_H600 : 2 occurence
M152_A653 : 1 occurence
M555_R265 : 1 occurence
S145_B200 : 1 occurence
O126_W530_E562 : 1 occurence
S163_S360 : 1 occurence
S362_L500 : 1 occurence
T520_U536 : 1 occurence
D130_M363 : 1 occurence
S134_S300 : 1 occurence
H612_M252 : 1 occurence
S352_F630 : 1 occurence
H435_L300 : 1 occurence
G633_A223 : 2 occurence
C655_I512_I530 : 1 occurence
C562_T614 : 1 occurence
G300_S620_G300 : 1 occurence
M251_T510 : 1 occurence
O163_R414 : 1 occurence
B652_T650 : 1 occurence
O436_B636 : 1 occurence
C512_M560 : 1 occurence
W653_D300 : 1 occurence
A120_T100 : 1 occurence
B634_I536 : 1 occurence
A411 : 5 occurence
A232_A120 : 1 occurence
H600_P625_H600_A165 : 1 occurence
R540_U436 : 1 occurence
G612_R162 : 3 occurence
H430_E300 : 1 occurence
T100_F460 : 1 occurence
M500_C410 : 2 occurence
V230_F360 : 1 occurence
E423_A153 : 1 occurence
I523_F436_S136 : 1 occurence
L260_C620 : 1 occurence
S435_M200 : 1 occurence
O360_G655 : 1 occurence
P620_B623 : 1 occurence
W536_W361 : 1 occurence
C533_P623 : 1 occurence
B355_S612 : 1 occurence
I532_C535 : 1 occurence
F243_C552 : 1 occurence
G240_D163 : 1 occurence
M431_A650 : 1 occurence
B200_P500 : 2 occurence
L323_F530_N211 : 1 occurence
D150_B530 : 1 occurence
S150_F656 : 1 occurence
G136 : 1 occurence
I536_G422 : 1 occurence
B625_A163 : 1 occurence
C652_F320_S536 : 1 occurence
M430_T230 : 1 occurence
S236 : 15 occurence
H624_C620 : 1 occurence
D300_O625_M360 : 1 occurence
F616_U160_D200 : 1 occurence
L000_F655_S536 : 1 occurence
T650_L100 : 1 occurence
G320_H660 : 1 occurence
N543 : 3 occurence
P632_A253 : 1 occurence
G651_O430 : 1 occurence
C326_I516 : 1 occurence
H400_O323 : 1 occurence
H620_C530_J400 : 1 occurence
M300_M655 : 1 occurence
D651 : 4 occurence
R200_M363 : 1 occurence
L520_B620 : 1 occurence
D352_V452 : 1 occurence
O653 : 9 occurence
C516_S536 : 1 occurence
G165_J100 : 1 occurence
H200_M313_I535 : 1 occurence
S113_D523 : 1 occurence
F656_Y520_P326 : 1 occurence
R352_P450 : 1 occurence
W550_G655 : 1 occurence
S233 : 2 occurence
B300_G630 : 1 occurence
B260_H233 : 1 occurence
B630_P621 : 1 occurence
G530_P146_A552 : 1 occurence
P252_P145 : 1 occurence
R236_B530 : 1 occurence
M300_F234 : 1 occurence
M200_D300_P625 : 1 occurence
T200 : 49 occurence
I245 : 9 occurence
B250_U543 : 1 occurence
T553 : 5 occurence
H430_C122 : 1 occurence
B652_B230 : 1 occurence
M526_S250 : 1 occurence
D510_L200 : 1 occurence
C600_S425 : 1 occurence
P200_G420 : 2 occurence
E525_I533 : 1 occurence
T520_A300 : 1 occurence
C200_C653 : 1 occurence
P200_A300 : 2 occurence
V600_D153_O500 : 1 occurence
A500 : 13 occurence
R300_M140_L100 : 1 occurence
S000_S600 : 2 occurence
M255_C636 : 1 occurence
C100_M200 : 1 occurence
L550_P600_S600 : 1 occurence
J526 : 1 occurence
O521 : 1 occurence
S330_H236 : 1 occurence
F200 : 35 occurence
D526_A253 : 1 occurence
F235_A253 : 1 occurence
A542_V432 : 1 occurence
C444 : 1 occurence
E216_W653 : 1 occurence
G230_S100 : 1 occurence
M535_R430 : 1 occurence
A361_E660 : 1 occurence
B320_W400 : 1 occurence
W530_I512 : 1 occurence
S343 : 14 occurence
G230_B365 : 1 occurence
A232 : 13 occurence
A624_M364 : 1 occurence
C210 : 6 occurence
I534_D214 : 1 occurence
R236_P200 : 2 occurence
A635 : 12 occurence
G625_H300 : 1 occurence
F300_A343 : 1 occurence
N230_M655 : 1 occurence
T634 : 12 occurence
F400_E160 : 1 occurence
S000_B650 : 1 occurence
J660 : 1 occurence
R240 : 19 occurence
Q630 : 2 occurence
W431_G635 : 1 occurence
A300_I550_D220 : 1 occurence
M300_C510 : 1 occurence
P365_G653 : 2 occurence
P445_P620 : 1 occurence
G300_L500 : 1 occurence
I532_V410 : 1 occurence
P652_L143 : 1 occurence
R422_M500 : 2 occurence
T300_C325 : 1 occurence
E413_M350 : 1 occurence
H430_S365 : 1 occurence
G424_O625 : 1 occurence
B600_C100 : 3 occurence
F530_P400 : 2 occurence
P625_R225_B530 : 1 occurence
F623_L253 : 1 occurence
F540_C236 : 1 occurence
H200_O235_G245 : 1 occurence
B535_A153 : 1 occurence
K520_A252 : 1 occurence
B630_S436_M500 : 1 occurence
S125_D215 : 1 occurence
B000_A630_A623 : 1 occurence
B623_M542 : 1 occurence
E532_O130 : 1 occurence
L262_S320 : 1 occurence
E536_D233 : 1 occurence
E615_U550 : 1 occurence
H243_G612 : 1 occurence
F620 : 30 occurence
S250_A265 : 1 occurence
H630_W236 : 1 occurence
S160_C400 : 1 occurence
D530_A340 : 1 occurence
D236_W623_B000 : 1 occurence
C300_G620 : 1 occurence
N625_P623 : 1 occurence
H430_U100_O120 : 1 occurence
P235_F653 : 1 occurence
M500_K160 : 1 occurence
L200_S213 : 1 occurence
C342_F314 : 1 occurence
O600 : 4 occurence
P231_A333_T630 : 1 occurence
D236_R262 : 1 occurence
C251_L650 : 1 occurence
E363 : 2 occurence
L123_M225 : 1 occurence
N251_P632 : 1 occurence
A524_D536 : 1 occurence
O250_S520 : 1 occurence
P612_U650 : 2 occurence
N362_T142 : 1 occurence
W363 : 5 occurence
H530_L350 : 1 occurence
P600_D213 : 1 occurence
C640_T635 : 1 occurence
G236_U123 : 1 occurence
F220_L230 : 1 occurence
N236_E525 : 1 occurence
R200_W600 : 1 occurence
R300_M225 : 1 occurence
S000_E535 : 1 occurence
S355_C600 : 1 occurence
F623_C636 : 1 occurence
R120_O500 : 1 occurence
D100_G633 : 1 occurence
V634_M514 : 1 occurence
Y400_C514 : 1 occurence
C416_E163_B350 : 1 occurence
O163_R163 : 1 occurence
H620_T650 : 1 occurence
J152_M634_A630 : 1 occurence
J232_O256 : 1 occurence
F600_U100_G640 : 1 occurence
Y414 : 2 occurence
G630_P160 : 1 occurence
G350_S531 : 1 occurence
P645_R165 : 1 occurence
L620_M252_B400 : 1 occurence
A530_M240_D152 : 1 occurence
D650_J100 : 1 occurence
E251_I524 : 1 occurence
P300_M430 : 1 occurence
Z236_M650 : 1 occurence
H250_S200 : 1 occurence
H544_A424 : 1 occurence
B430_B423 : 1 occurence
T652_S254 : 1 occurence
P630_C600 : 1 occurence
H532_R200 : 1 occurence
G620_I256 : 1 occurence
N354_P620 : 1 occurence
F660_T652 : 1 occurence
S000_G620 : 1 occurence
F652_F620 : 1 occurence
A124_N226 : 1 occurence
E216_V250 : 1 occurence
I526_F300 : 1 occurence
N000_C136 : 1 occurence
B236_C452 : 1 occurence
G500_Q412 : 1 occurence
T610_D600 : 1 occurence
B623_P625 : 1 occurence
W100_D200 : 1 occurence
U200_A650 : 1 occurence
A130_I526 : 1 occurence
E300_U543_F300 : 1 occurence
T254 : 7 occurence
V651 : 1 occurence
D650_P622 : 1 occurence
G420_O160 : 1 occurence
R400_W643 : 2 occurence
I562_F300 : 1 occurence
P625_B646 : 1 occurence
B242_C453_G650_B200 : 1 occurence
F620_O100 : 1 occurence
M520_P620 : 1 occurence
G430_C650 : 1 occurence
R260_B430 : 1 occurence
T250_S624 : 1 occurence
S622_C236 : 1 occurence
U525_C600 : 1 occurence
W635_S340 : 1 occurence
N200_T200 : 1 occurence
O120_A163 : 1 occurence
E236_O613 : 1 occurence
C630_D255 : 1 occurence
I532_D165_E235 : 1 occurence
S314_G653 : 1 occurence
W200_W600 : 1 occurence
A124_R162_P630 : 1 occurence
P535_L300 : 1 occurence
K110 : 2 occurence
B653_D500 : 2 occurence
S532_S362 : 1 occurence
S310_F600 : 1 occurence
F600_W100 : 1 occurence
U240 : 2 occurence
M340_C436 : 1 occurence
C200_B430 : 2 occurence
L300_I214 : 1 occurence
B300_A100 : 1 occurence
A341_H346 : 2 occurence
F620_T465 : 1 occurence
P632_B660 : 1 occurence
R300_L130 : 1 occurence
T421_M530 : 1 occurence
C140_O163 : 1 occurence
R340_H543 : 1 occurence
N310_A562_T614 : 1 occurence
W300_W500 : 1 occurence
F530_T630 : 1 occurence
M436_D233 : 2 occurence
V426 : 13 occurence
D652_M200_A424 : 1 occurence
T524_S530 : 1 occurence
V230_S166 : 1 occurence
C500_J200 : 1 occurence
Z210 : 1 occurence
U000_H000 : 1 occurence
A642_B620 : 1 occurence
W536_S365_W320 : 1 occurence
E423_H360 : 1 occurence
R300_B300_F160 : 1 occurence
C535_S230 : 1 occurence
R423_A352 : 1 occurence
S200_M530 : 2 occurence
S123_D236 : 1 occurence
B520_L500 : 1 occurence
H100_H100_R160 : 1 occurence
E525_P612 : 1 occurence
G520_O163 : 1 occurence
S642_D600 : 1 occurence
M340_B512 : 1 occurence
B610_O300 : 1 occurence
T653_F243 : 1 occurence
R523_S540 : 1 occurence
S330_C360 : 1 occurence
C536_P200_L100 : 1 occurence
F463_W360 : 1 occurence
G626_C512 : 1 occurence
A352_F620_M262 : 1 occurence
T630_B214_C630 : 1 occurence
L230_C535 : 2 occurence
A313_S100 : 1 occurence
E263_S430 : 1 occurence
P610_R200 : 1 occurence
M526_I165 : 1 occurence
P654_V500 : 1 occurence
P423_G612_B200 : 1 occurence
A161_A360 : 1 occurence
B623_L140 : 1 occurence
I524_E221_T623 : 1 occurence
C630_O300 : 4 occurence
G640_R236 : 1 occurence
P230_W600 : 1 occurence
S540_H500 : 1 occurence
D200_T656 : 1 occurence
C450_H200 : 1 occurence
E632_H263_R323 : 1 occurence
G435_N230 : 1 occurence
L520_A200 : 1 occurence
M422 : 5 occurence
P142_B200 : 1 occurence
H430_P420 : 1 occurence
U500_P234 : 1 occurence
P120_C400_C515 : 1 occurence
F665_L252 : 1 occurence
W360_S620 : 1 occurence
C632_I514 : 1 occurence
S300_P435 : 1 occurence
K000_R000 : 1 occurence
E520_S200 : 1 occurence
P120_P630 : 1 occurence
V614 : 7 occurence
E216_F600 : 2 occurence
M340_O625 : 1 occurence
K400_I522 : 1 occurence
C655_A231 : 1 occurence
E536_S321 : 1 occurence
B362_I522 : 1 occurence
F420_O100 : 1 occurence
S500_P600 : 1 occurence
D520_T236 : 1 occurence
L200_O100_W360 : 1 occurence
L550_Z230 : 1 occurence
V640_D220 : 1 occurence
S600_D200 : 1 occurence
H240_U526 : 1 occurence
P243_F200 : 1 occurence
T500_C525_L323 : 1 occurence
T533_M236 : 2 occurence
M100_A653 : 1 occurence
F354 : 1 occurence
B540_N243 : 1 occurence
M100_B200 : 1 occurence
B635_D140 : 1 occurence
G000_B214_G500 : 1 occurence
S165_E533 : 1 occurence
C252_C250 : 1 occurence
M200_G300_D225 : 1 occurence
S253_G636 : 1 occurence
A223_T254 : 1 occurence
D216_F230 : 1 occurence
F630_F240 : 1 occurence
M424 : 3 occurence
T300_D150 : 1 occurence
P630_O616_C360 : 1 occurence
V240_C516_M220 : 1 occurence
A262_M623 : 1 occurence
D253_W200 : 1 occurence
R263_A415 : 1 occurence
P222_A143 : 1 occurence
F450_D163 : 1 occurence
P326 : 15 occurence
S330_F600_E250 : 1 occurence
F653_E536 : 1 occurence
S410_S122 : 1 occurence
D635_B342 : 1 occurence
F435_D200 : 1 occurence
A621_L300 : 1 occurence
C512_C430_M423 : 1 occurence
G620_L130_G435 : 1 occurence
R513 : 5 occurence
R340_U214 : 1 occurence
B653_I500 : 1 occurence
H236_R125 : 1 occurence
A614_T655 : 1 occurence
K100_I500_T200 : 1 occurence
T420_T000_E210 : 1 occurence
V200_V300 : 1 occurence
B622_I342 : 1 occurence
L320_K000 : 1 occurence
C456_C422 : 1 occurence
C524_C520 : 1 occurence
W600_G410 : 1 occurence
P555_P420 : 1 occurence
E650_M500 : 1 occurence
B000_P450 : 1 occurence
C520_P656_Z000 : 1 occurence
H350_C150 : 1 occurence
P655_I353 : 1 occurence
S130_E522 : 1 occurence
U522_A213 : 1 occurence
S436_H423 : 1 occurence
P400_R460 : 1 occurence
C526_S316 : 1 occurence
C516_A124 : 1 occurence
D123_D220 : 1 occurence
E423 : 54 occurence
S600_U100_W400 : 1 occurence
B200_P614 : 1 occurence
E365_C234 : 1 occurence
A140_H600 : 1 occurence
S360_I523 : 1 occurence
B400_N300 : 1 occurence
V532_J460 : 1 occurence
G563_H300 : 1 occurence
L146 : 4 occurence
M200_U200 : 1 occurence
K100_H530_W650 : 1 occurence
M365_W510 : 1 occurence
P630_O100_C515 : 1 occurence
B630_C536_M330 : 1 occurence
P532_S514 : 1 occurence
W300_W320 : 1 occurence
O540_R555_S161 : 1 occurence
U512_M230 : 1 occurence
T124_D520 : 1 occurence
O625_M360 : 1 occurence
R165_T420 : 1 occurence
K212_S500 : 1 occurence
S624_E160 : 1 occurence
F530_O300_W643 : 1 occurence
V622_V500 : 1 occurence
I512_D626 : 1 occurence
C164 : 5 occurence
T650_C600 : 1 occurence
B000_B536 : 1 occurence
C615_K146 : 1 occurence
E252_M500 : 1 occurence
W300_C624 : 2 occurence
K321 : 2 occurence
F300_R500 : 1 occurence
E261_F650 : 1 occurence
J400_P600 : 1 occurence
L650_S400 : 1 occurence
T655_N400 : 1 occurence
H100_T500 : 1 occurence
W523 : 3 occurence
C630_Q235 : 1 occurence
E524_S165_S154 : 1 occurence
T600_R223 : 1 occurence
I535_A230 : 1 occurence
T612_R400 : 1 occurence
C214_C532 : 1 occurence
R550_A620 : 1 occurence
I536_W100_S300 : 1 occurence
Q600_I353 : 1 occurence
B400_S360 : 2 occurence
P615_L522 : 1 occurence
S236_B431 : 1 occurence
U521_H660 : 1 occurence
L220_T200 : 1 occurence
M236_K000 : 1 occurence
G630_B520 : 1 occurence
P641_D225 : 1 occurence
K520_D555 : 1 occurence
I520_D234 : 1 occurence
I522_P230 : 1 occurence
E530_R435 : 1 occurence
G523_T500 : 1 occurence
P300_A415 : 1 occurence
B623_R300_L123 : 1 occurence
S450_E516 : 1 occurence
T626_L200 : 1 occurence
V530_V410 : 1 occurence
F600_D200 : 1 occurence
B210_R236 : 1 occurence
G165_S350 : 1 occurence
C140_S300 : 1 occurence
C460_S430 : 3 occurence
H455 : 3 occurence
P654_F600 : 1 occurence
P400_T620_O500 : 1 occurence
R230_P163 : 1 occurence
D200_F400 : 1 occurence
C535_P420_C000_L200 : 1 occurence
C624_C515 : 1 occurence
C325_A156 : 1 occurence
M352_C655 : 1 occurence
S423_D510 : 1 occurence
B314_S560 : 1 occurence
R252_M350 : 1 occurence
M350_S526 : 1 occurence
R254_C250 : 1 occurence
R210_C460 : 2 occurence
P100_L534 : 1 occurence
P615_S142 : 1 occurence
B630_O100_P600 : 1 occurence
B633_C540 : 1 occurence
T000_P632 : 1 occurence
D263_D152 : 1 occurence
B364_C430 : 1 occurence
F240_I231 : 1 occurence
P634_D536 : 1 occurence
S365_P300 : 1 occurence
G000_M260 : 1 occurence
B525_C230 : 1 occurence
B252_C526 : 1 occurence
D253_C500 : 1 occurence
I520_Y500 : 1 occurence
C640_S430_G650 : 1 occurence
V256_C160 : 1 occurence
C524_T300 : 1 occurence
S300_T621 : 1 occurence
E235_N636 : 1 occurence
C230_I650_B632 : 1 occurence
S416_G430 : 1 occurence
E413_O613_A653 : 1 occurence
M200_M220 : 1 occurence
P123_B400_R150 : 1 occurence
R353_R300 : 1 occurence
F613 : 13 occurence
H243_S200 : 1 occurence
P632_I513 : 1 occurence
C320_U100_N200 : 1 occurence
E214 : 40 occurence
O430_C300 : 1 occurence
S154 : 3 occurence
L200_W230 : 1 occurence
C451_T236 : 2 occurence
S410_A263 : 2 occurence
B650_H600 : 1 occurence
D431_C623 : 1 occurence
B220_G300 : 1 occurence
O164_N362 : 1 occurence
S530_T421 : 1 occurence
I516_N223 : 1 occurence
M430_D214 : 1 occurence
V534_S130 : 1 occurence
E245_C625_R223 : 1 occurence
S335_I353_C630 : 1 occurence
U360_L200 : 1 occurence
R263_M220 : 1 occurence
D141_C300 : 1 occurence
S212_A625 : 1 occurence
R422_O124 : 1 occurence
Z142_B200 : 2 occurence
M236_C420_H421 : 1 occurence
P431_R400 : 1 occurence
E640_M655_M230 : 1 occurence
S122_L152_R500 : 1 occurence
G300_N230_S410 : 1 occurence
U536_M100 : 1 occurence
H220_B430 : 1 occurence
A532_C600 : 1 occurence
P456_C500 : 1 occurence
F536_S360 : 1 occurence
E214_W000 : 2 occurence
F653_S121 : 1 occurence
S330_G630 : 1 occurence
G630_T630 : 1 occurence
L534_S100 : 1 occurence
I560 : 3 occurence
G423_P360 : 1 occurence
O120_H200 : 1 occurence
F200_B621 : 1 occurence
P361 : 7 occurence
W320_P625 : 1 occurence
C632 : 40 occurence
A416_P260 : 1 occurence
I345_C451 : 1 occurence
M200_D610 : 1 occurence
F640_E436 : 1 occurence
C622_R520 : 1 occurence
J200_C521 : 1 occurence
B212_M500 : 1 occurence
I542_P460 : 1 occurence
S163_T230 : 1 occurence
B000_S300 : 2 occurence
B623_F420 : 1 occurence
M242_P500 : 1 occurence
A540_H610 : 1 occurence
P625_D000 : 1 occurence
P625_I516 : 1 occurence
O416 : 2 occurence
S000_N340 : 2 occurence
E136 : 3 occurence
D150_E245 : 1 occurence
F540_T600 : 1 occurence
L163_S400 : 1 occurence
G655_S163 : 1 occurence
V252_H453 : 1 occurence
E121_C526 : 1 occurence
F400_C460_L230 : 1 occurence
B362_C523 : 1 occurence
P236_S100 : 1 occurence
A525_C160_C515 : 1 occurence
A634_B620 : 1 occurence
G500_T623 : 1 occurence
E450_S253_I516_S000 : 1 occurence
D140_D200 : 1 occurence
L234_A656 : 2 occurence
C314_M516 : 1 occurence
A220_C500 : 1 occurence
M431_P632 : 2 occurence
S400_A231 : 1 occurence
D000_B260 : 1 occurence
E214_R162 : 1 occurence
S332_L300 : 1 occurence
L132 : 9 occurence
O360_B400 : 1 occurence
C530_L160_T600 : 1 occurence
H123 : 12 occurence
M350_S200 : 1 occurence
I516_U536 : 1 occurence
C410_B635 : 1 occurence
S160_V240_I516 : 1 occurence
C514_A333 : 1 occurence
S200_S330_D200 : 1 occurence
F200_C631 : 1 occurence
P230_B463 : 1 occurence
S235_A123 : 1 occurence
G261 : 4 occurence
N600_P630 : 1 occurence
R142_T500 : 1 occurence
G420_F653 : 1 occurence
C621_A140 : 1 occurence
U555_D225_V236 : 1 occurence
L100_L560 : 1 occurence
C524_A153 : 1 occurence
B650_O400 : 1 occurence
J152_A553 : 1 occurence
C514_M436 : 1 occurence
G625_S500 : 1 occurence
C550_S510 : 1 occurence
I514_R130 : 1 occurence
F540_D530_O500 : 1 occurence
I563_D263 : 1 occurence
T650_H600 : 1 occurence
S361_S300 : 1 occurence
L200_P352 : 1 occurence
R236_C155 : 1 occurence
H240_E562_U655 : 1 occurence
T614_F230_L230 : 1 occurence
N354_P630 : 1 occurence
H530_D460 : 1 occurence
M236_S632 : 1 occurence
C160_I300 : 1 occurence
E200_C500 : 1 occurence
R534_M220 : 1 occurence
R300_O300 : 1 occurence
Y400_L223 : 1 occurence
N140_E522 : 2 occurence
P612_S316 : 1 occurence
E535_S122_R216 : 1 occurence
G500_M500 : 1 occurence
F130_S352 : 1 occurence
H235_S263 : 1 occurence
D552_Q533 : 1 occurence
S400_D125 : 1 occurence
B610_D400 : 1 occurence
E436_S500 : 1 occurence
W200_Q200 : 1 occurence
F535_P614 : 1 occurence
A516 : 10 occurence
H600_O655 : 1 occurence
F530_J600 : 1 occurence
S400_S165 : 1 occurence
W620_A163 : 1 occurence
F623_B500 : 2 occurence
L225_S362_D220 : 1 occurence
J324_I553 : 1 occurence
D452_P420 : 1 occurence
S200_A526 : 1 occurence
S436_C515 : 1 occurence
R163_E153 : 1 occurence
I536_S335 : 1 occurence
S363_T630 : 1 occurence
M424_P342 : 1 occurence
C560 : 5 occurence
P632_S530 : 1 occurence
K523_L340 : 1 occurence
S310_S410 : 1 occurence
C423_D230 : 1 occurence
M300_F653_F600_L520 : 1 occurence
A540_P536 : 1 occurence
B600_B200 : 1 occurence
S300_S363_I245 : 1 occurence
T100_C530 : 1 occurence
F540_D133 : 1 occurence
G600_W234 : 1 occurence
V231_T516 : 1 occurence
S310_C650 : 1 occurence
A600_D220 : 1 occurence
K100_P652 : 1 occurence
A263_P235 : 1 occurence
S124_L230 : 1 occurence
B253_R300 : 1 occurence
E300_B300_F300 : 1 occurence
B616_P623 : 1 occurence
C342_L300 : 1 occurence
F300_P626 : 1 occurence
R342_E550 : 1 occurence
P336_A462 : 1 occurence
M314_D263 : 1 occurence
D162_C524 : 1 occurence
S525_D500 : 1 occurence
H160_B430 : 1 occurence
P614_H650 : 1 occurence
L200_E423 : 1 occurence
W321_G613 : 1 occurence
A316_B432 : 1 occurence
S200_W100 : 1 occurence
C515_S100 : 1 occurence
F000_S340 : 1 occurence
B632_H633_P600 : 1 occurence
H453_M564 : 1 occurence
D234_R000 : 1 occurence
A260_N253 : 1 occurence
L231_A231 : 1 occurence
B300_M220 : 1 occurence
M513 : 1 occurence
N232_P620_T200 : 1 occurence
N242_B435 : 1 occurence
C600_T652 : 1 occurence
K623_I523 : 1 occurence
F623_L200 : 1 occurence
M430_P420 : 1 occurence
C423_J532 : 1 occurence
S622_A523 : 1 occurence
W620_C416 : 1 occurence
R134_B255_O124 : 1 occurence
V333 : 1 occurence
O163_T360 : 1 occurence
G550_F630 : 1 occurence
M130_S200_S200 : 1 occurence
A143_T124 : 1 occurence
S161_R251 : 1 occurence
N110 : 2 occurence
S310_U100_P430 : 1 occurence
P200_H630 : 1 occurence
I536_W643 : 1 occurence
H600_C463 : 1 occurence
B100_M500 : 1 occurence
M300_N200 : 1 occurence
S130_R100 : 1 occurence
M636_F600 : 1 occurence
P550_J516_W345 : 1 occurence
P250_G200 : 1 occurence
L235_T100 : 1 occurence
D610_F230 : 1 occurence
C400_F653_P500 : 1 occurence
T633_O100 : 1 occurence
L160_S361 : 1 occurence
D155_R420 : 1 occurence
Y400_T633_M635 : 1 occurence
B300_S235 : 2 occurence
C462_A120 : 2 occurence
W362_P530 : 1 occurence
W630_S360 : 1 occurence
N161 : 1 occurence
P622_A365 : 1 occurence
C652_H534 : 1 occurence
O162_P625 : 1 occurence
S231 : 6 occurence
T655_P530 : 1 occurence
S335_E564 : 1 occurence
H400_T660 : 2 occurence
I650_S630 : 1 occurence
G612_I525 : 1 occurence
N200_M300 : 2 occurence
R600_S300_P252 : 1 occurence
D223_F430 : 1 occurence
D143_V400 : 1 occurence
T630_S250_F540 : 1 occurence
P645_A265 : 1 occurence
R522 : 4 occurence
M624 : 19 occurence
C643_C125 : 1 occurence
R263_D260 : 1 occurence
D500_P553 : 1 occurence
O430_N620_O625 : 1 occurence
G632_O123 : 1 occurence
O150_L200_D600 : 1 occurence
G655_N100 : 1 occurence
H555_T610 : 1 occurence
O155_M100 : 1 occurence
M212_P400 : 1 occurence
P214_R252 : 1 occurence
A462_A235 : 2 occurence
S153_E525 : 1 occurence
M100_F230 : 1 occurence
D612_L320 : 1 occurence
A265_P616 : 1 occurence
I536_O625 : 1 occurence
C640_U100 : 1 occurence
B200_S160 : 1 occurence
G300_N360 : 1 occurence
P420_F620 : 1 occurence
G420_B400 : 1 occurence
P230_F635 : 1 occurence
M100_A000 : 1 occurence
R534_M536 : 1 occurence
S320_B300 : 1 occurence
N120_S500 : 1 occurence
A655_W300 : 1 occurence
O231_B400 : 1 occurence
R114 : 9 occurence
G500_U536 : 1 occurence
A650_A352_B510 : 1 occurence
B420_R300_R300_F522 : 1 occurence
S500_S612 : 1 occurence
G533_O636 : 1 occurence
H552_Y000 : 1 occurence
H300_T300 : 1 occurence
M260_T621 : 1 occurence
E252_R300_M252_E650 : 1 occurence
B300_A600 : 1 occurence
E236_P252 : 1 occurence
T340_K500_R142 : 1 occurence
B300_C623 : 1 occurence
F230_B200 : 2 occurence
F200_A251 : 1 occurence
C431_L530 : 2 occurence
F600_Q636 : 1 occurence
U156 : 1 occurence
M100_O300 : 1 occurence
G460 : 9 occurence
U536_H100_H100 : 1 occurence
F600_U100 : 1 occurence
R250_A355 : 1 occurence
S416_L100 : 1 occurence
C250_E516 : 1 occurence
A415_V233 : 1 occurence
C552_R250 : 1 occurence
G522_F430 : 1 occurence
H620_V460 : 1 occurence
T260_L400 : 1 occurence
P610_C235 : 1 occurence
O626_S363 : 1 occurence
P300_U516 : 1 occurence
H534_C513 : 1 occurence
R550_S314 : 1 occurence
C656 : 9 occurence
B512_A645_S300 : 1 occurence
A140_P426 : 1 occurence
D553_M300 : 1 occurence
A156_L160_F523 : 1 occurence
G610_M300 : 1 occurence
B350_E200 : 1 occurence
S162_B340 : 1 occurence
S320_E536 : 1 occurence
D520_L536 : 1 occurence
E323_U536 : 1 occurence
E625_W322 : 1 occurence
E612_S200 : 1 occurence
R400_N200_G000 : 1 occurence
C625_D200 : 2 occurence
E525_W621 : 1 occurence
A135_L100 : 1 occurence
S352_S124 : 1 occurence
R210_N312 : 1 occurence
R225_E500_M200 : 2 occurence
I526_M314 : 1 occurence
A353_P453_F536 : 1 occurence
P630_O150 : 1 occurence
K623_C100 : 1 occurence
D200_W200_T400 : 1 occurence
F552_D242 : 1 occurence
U511_N140 : 1 occurence
P152_C600 : 1 occurence
H560_I430 : 1 occurence
G000_G635 : 1 occurence
C536_A652 : 1 occurence
P520_P250 : 1 occurence
N500_B360 : 1 occurence
G520_L255 : 1 occurence
F420_P100_S526 : 1 occurence
F652_C250 : 1 occurence
H300_B214_B300 : 1 occurence
S135_C160 : 1 occurence
D230_P632 : 1 occurence
